earliest_cr_line,revol_util,dti,annual_inc,open_acc,loan_amnt,total_acc,revol_bal,fico_score,term,home_ownership,verification_status,pub_rec,application_type,pub_rec_bankruptcies,loan_approval
1985.0,76.2,21.51,4.929418925714293,11.0,18000.0,23.0,4.4273075507460415,677.0,36 months,RENT,Not Verified,0,Individual,0,1
1996.0,96.8,19.64,4.477121254719663,5.0,7200.0,11.0,3.764250875438773,667.0,36 months,RENT,Source Verified,0,Individual,0,1
2005.0,78.7,7.04,5.2552725051033065,5.0,25000.0,7.0,4.0515383905153275,672.0,60 months,RENT,Source Verified,0,Individual,0,0
2002.0,18.6,25.12,4.857332496431268,15.0,6000.0,21.0,4.277929946646919,767.0,36 months,OWN,Not Verified,0,Individual,0,1
2007.0,70.3,29.95,4.681241237375588,21.0,21075.0,28.0,4.263399331334003,687.0,36 months,RENT,Verified,0,Individual,0,1
1997.0,50.1,7.54,5.389166084364533,17.0,35000.0,39.0,4.760693832686587,677.0,60 months,RENT,Verified,0,Individual,0,0
2008.0,50.2,15.13,4.72146436017342,6.0,8000.0,9.0,3.4085791254086675,672.0,36 months,RENT,Source Verified,0,Individual,0,1
2001.0,40.4,17.46,5.041392685158225,12.0,15600.0,26.0,5.020481442931405,697.0,60 months,RENT,Source Verified,0,Individual,0,0
2003.0,9.3,15.8,4.932965618816424,24.0,5000.0,32.0,3.29928933408768,762.0,36 months,RENT,Verified,0,Individual,0,1
1996.0,62.5,33.89,4.698970004336019,13.0,21850.0,24.0,4.3766134508577945,677.0,60 months,RENT,Source Verified,0,Individual,0,0
2003.0,13.3,15.4,4.740362689494244,10.0,11000.0,19.0,3.1986570869544226,707.0,60 months,RENT,Not Verified,0,Individual,0,0
2005.0,43.8,25.65,4.380211241711606,6.0,6000.0,9.0,3.6453240015622934,667.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1984.0,31.0,5.78,4.778151250383644,8.0,7550.0,20.0,3.8152455919165633,692.0,36 months,RENT,Source Verified,1,Individual,1,1
1995.0,52.3,13.83,5.021189299069938,8.0,20000.0,15.0,4.560898506429743,752.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1975.0,69.7,27.56,5.146128035678238,23.0,28000.0,51.0,4.394486703162585,672.0,36 months,RENT,Verified,1,Individual,0,0
1994.0,52.1,15.97,4.825081921505541,15.0,19500.0,37.0,4.355279070792133,672.0,36 months,RENT,Not Verified,0,Individual,0,1
2002.0,56.9,13.62,4.886490725172482,9.0,6000.0,29.0,3.759592308645975,667.0,36 months,MORTGAGE,Verified,1,Individual,1,1
2000.0,65.0,17.41,4.812913356642856,8.0,12000.0,12.0,4.007363654312278,707.0,60 months,RENT,Verified,0,Individual,0,1
2001.0,33.8,24.84,4.748188027006201,24.0,15000.0,50.0,4.813394155060513,712.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2006.0,28.2,34.25,4.812913356642856,23.0,13400.0,35.0,3.949341206770497,672.0,60 months,RENT,Verified,0,Individual,0,1
1999.0,39.3,10.21,4.342422680822207,5.0,6850.0,12.0,3.358315640082196,662.0,36 months,RENT,Source Verified,0,Individual,0,0
2013.0,44.5,19.22,4.7558748556724915,8.0,10000.0,12.0,4.0411952336968096,672.0,36 months,RENT,Not Verified,0,Individual,0,1
2010.0,15.2,30.83,4.278753600952829,9.0,3000.0,14.0,3.3932241163612975,737.0,36 months,RENT,Source Verified,0,Individual,0,1
2003.0,31.0,12.44,5.1303337684950066,9.0,9500.0,42.0,4.181843587944773,742.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2003.0,22.6,16.61,5.217483944213907,12.0,35000.0,24.0,3.8929289823552056,672.0,36 months,RENT,Source Verified,0,Individual,0,1
1999.0,63.5,22.94,4.991226075692495,10.0,15750.0,17.0,4.2743887955503785,677.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2000.0,13.8,15.87,4.778151250383644,19.0,7500.0,26.0,3.7790189719148706,777.0,36 months,RENT,Verified,0,Individual,0,1
1997.0,43.5,7.6,5.371067862271736,10.0,29500.0,41.0,4.461723569269393,752.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1989.0,76.2,17.68,4.954242509439325,12.0,8000.0,30.0,3.88218288763027,667.0,36 months,RENT,Not Verified,0,Individual,0,1
2005.0,68.9,25.14,4.8750612633917,9.0,13025.0,11.0,4.034146977106046,677.0,36 months,RENT,Source Verified,0,Individual,0,1
2006.0,75.9,19.25,5.0,8.0,8000.0,18.0,3.749581734865559,672.0,36 months,RENT,Not Verified,0,Individual,0,1
1994.0,61.1,12.82,5.2552725051033065,16.0,14000.0,32.0,4.84158469448463,722.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1990.0,27.8,16.78,4.812913356642856,17.0,1600.0,35.0,4.019157847739282,742.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2004.0,41.2,16.29,4.653212513775344,5.0,4200.0,9.0,3.601842789782098,762.0,36 months,RENT,Not Verified,0,Individual,0,1
2003.0,28.4,14.86,4.778151250383644,20.0,9000.0,25.0,4.137986732723531,712.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2000.0,90.1,19.02,4.982271233039568,9.0,4000.0,31.0,4.488973524726508,667.0,36 months,RENT,Source Verified,0,Individual,0,1
2003.0,74.1,23.63,4.544068044350276,13.0,4000.0,23.0,3.9836713828601966,672.0,36 months,RENT,Source Verified,0,Individual,0,0
2000.0,53.1,20.69,4.653212513775344,6.0,18000.0,13.0,4.30982172568023,677.0,36 months,RENT,Verified,1,Individual,1,1
2002.0,36.7,23.64,4.862131379313038,11.0,17475.0,27.0,4.113174304634361,742.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
2002.0,50.0,27.88,4.778151250383644,14.0,8000.0,21.0,3.9073576081311727,672.0,36 months,RENT,Not Verified,0,Individual,0,1
2001.0,30.5,10.16,4.676693609624866,8.0,3000.0,34.0,3.442636525782232,687.0,36 months,MORTGAGE,Verified,1,Individual,1,0
1996.0,41.9,17.47,4.913813852383717,6.0,30000.0,37.0,3.639486489268586,697.0,60 months,RENT,Source Verified,0,Individual,0,1
2001.0,80.0,31.35,4.977723605288848,20.0,30000.0,38.0,4.382665297166932,662.0,60 months,MORTGAGE,Verified,0,Individual,0,0
1998.0,99.3,7.33,5.243038048686294,3.0,3600.0,14.0,4.718543206431658,707.0,36 months,RENT,Source Verified,0,Individual,0,1
2005.0,60.6,16.87,4.732393759822968,12.0,10000.0,20.0,4.081239260911698,697.0,60 months,RENT,Source Verified,0,Individual,0,1
1993.0,5.1,16.14,5.008600171761918,10.0,8875.0,17.0,2.9894498176666917,802.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1988.0,34.7,26.64,4.6020599913279625,14.0,13000.0,18.0,4.143046043337588,762.0,60 months,OWN,Source Verified,0,Individual,0,1
1987.0,70.8,10.95,5.041392685158225,9.0,35000.0,34.0,4.235477944612951,677.0,36 months,MORTGAGE,Source Verified,1,Individual,1,1
2006.0,78.1,1.92,4.778151250383644,3.0,5000.0,3.0,3.63286204010023,702.0,36 months,RENT,Source Verified,0,Individual,0,1
2003.0,59.1,24.4,4.863322860120456,20.0,12000.0,56.0,4.335337525260544,677.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2003.0,1.0,17.57,4.8750612633917,7.0,16225.0,12.0,1.8195439355418688,697.0,60 months,RENT,Verified,0,Individual,0,1
2000.0,76.7,10.98,5.17857986092471,5.0,35000.0,17.0,4.714899502173077,732.0,36 months,RENT,Source Verified,0,Individual,0,1
2012.0,73.2,24.05,4.977723605288848,10.0,24000.0,13.0,4.100094715014989,667.0,60 months,MORTGAGE,Not Verified,1,Individual,1,0
1995.0,33.1,34.28,4.662757831681574,13.0,15000.0,20.0,4.105510184769974,767.0,60 months,RENT,Source Verified,0,Individual,0,1
1997.0,22.6,12.3,4.903089986991944,8.0,8000.0,23.0,3.6982745766743674,697.0,36 months,RENT,Source Verified,0,Individual,0,0
2001.0,68.5,17.32,4.857332496431268,9.0,15875.0,21.0,4.601625479553944,707.0,60 months,MORTGAGE,Verified,0,Individual,0,1
1994.0,58.8,24.0,4.880813592280791,16.0,35000.0,30.0,4.483444648098535,692.0,36 months,RENT,Verified,0,Individual,0,1
2005.0,22.9,34.44,4.477121254719663,14.0,4625.0,22.0,4.00238207493276,712.0,36 months,RENT,Not Verified,0,Individual,0,0
2006.0,68.7,43.54,4.698970004336019,19.0,12000.0,42.0,4.109072080978879,672.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2007.0,35.3,20.38,4.812913356642856,13.0,10000.0,24.0,3.7785130117389247,687.0,36 months,RENT,Verified,0,Individual,0,0
2009.0,55.5,12.64,4.544068044350276,11.0,10000.0,13.0,4.260524535842226,662.0,36 months,RENT,Not Verified,0,Individual,0,1
1991.0,67.1,27.4,4.544068044350276,11.0,10000.0,18.0,3.5509617522981762,662.0,60 months,RENT,Source Verified,1,Individual,1,0
2002.0,7.1,13.25,4.845098040014257,17.0,9000.0,26.0,3.2704459080179626,672.0,36 months,RENT,Not Verified,1,Individual,1,1
2005.0,27.4,21.73,4.653212513775344,11.0,12000.0,37.0,3.642167634404945,757.0,36 months,RENT,Verified,0,Individual,0,1
2009.0,63.0,30.24,4.6020599913279625,9.0,17700.0,11.0,3.957463615729931,702.0,60 months,RENT,Verified,1,Individual,0,1
2011.0,44.9,13.4,4.556302500767287,12.0,11000.0,15.0,3.8899736384039962,677.0,36 months,MORTGAGE,Source Verified,1,Individual,1,1
2003.0,78.1,7.08,5.176091259055681,8.0,35000.0,21.0,4.297760511099134,662.0,60 months,MORTGAGE,Verified,0,Individual,0,1
2000.0,37.6,25.0,5.12057393120585,10.0,12000.0,29.0,4.247801477510172,772.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1996.0,6.1,0.89,5.075546961392531,13.0,22000.0,35.0,3.584331224367531,832.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
2000.0,35.8,28.82,4.698970004336019,11.0,20000.0,24.0,3.966610986681934,737.0,36 months,RENT,Verified,0,Individual,0,1
2002.0,9.8,6.35,4.008600171761918,6.0,5500.0,13.0,2.824776462475546,687.0,36 months,OWN,Verified,0,Individual,0,1
2001.0,13.0,12.22,4.698970004336019,15.0,14000.0,33.0,3.660106221723244,707.0,36 months,RENT,Source Verified,0,Individual,0,1
1994.0,43.8,31.53,4.732393759822968,19.0,17225.0,29.0,4.348071099079888,697.0,36 months,RENT,Source Verified,1,Individual,1,0
2002.0,39.4,12.67,5.0,13.0,11000.0,30.0,3.8431081419996067,672.0,60 months,MORTGAGE,Not Verified,1,Individual,1,1
2001.0,78.9,19.05,4.431813910252937,9.0,5400.0,16.0,3.9800033715837464,692.0,36 months,RENT,Verified,0,Individual,0,1
1995.0,56.4,25.13,5.037426497940624,9.0,20000.0,18.0,4.340285439470468,712.0,60 months,MORTGAGE,Not Verified,1,Individual,1,1
2001.0,76.0,30.22,4.361727836017593,8.0,10575.0,17.0,4.113609151073028,722.0,60 months,RENT,Verified,0,Individual,0,0
1986.0,13.0,25.05,4.929418925714293,27.0,15400.0,77.0,3.491921712586151,672.0,60 months,MORTGAGE,Verified,1,Individual,1,1
1994.0,40.8,22.76,4.7923916894982534,12.0,14000.0,24.0,3.889525796671191,682.0,60 months,RENT,Source Verified,0,Individual,0,1
2001.0,73.8,4.46,5.033423755486949,9.0,10000.0,11.0,3.9053640687668922,677.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2005.0,72.3,26.35,5.0,12.0,12000.0,19.0,4.417587932383191,702.0,36 months,RENT,Source Verified,0,Individual,0,1
1976.0,68.0,10.54,5.113943352306837,9.0,25000.0,31.0,4.033383541173119,662.0,36 months,MORTGAGE,Source Verified,1,Individual,1,1
2005.0,75.6,10.08,4.786751422145561,4.0,7500.0,5.0,3.9039577085231705,702.0,36 months,RENT,Not Verified,0,Individual,0,1
2001.0,84.6,20.06,4.447158031342219,15.0,9750.0,24.0,4.14472984082465,707.0,36 months,RENT,Verified,0,Individual,0,1
1978.0,73.0,21.48,4.857332496431268,7.0,24500.0,19.0,4.578753784426435,697.0,36 months,RENT,Verified,0,Individual,0,0
2006.0,55.2,24.38,4.7558748556724915,19.0,13000.0,38.0,3.977586438003851,727.0,60 months,RENT,Source Verified,0,Individual,0,1
2006.0,53.3,11.39,4.544068044350276,6.0,6625.0,10.0,3.504878459410216,707.0,36 months,RENT,Source Verified,0,Individual,0,1
2005.0,77.9,9.98,4.868056361823042,6.0,4375.0,10.0,4.005609445360281,702.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2004.0,13.8,8.91,4.845098040014257,12.0,29800.0,44.0,3.8135142715418833,772.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
1999.0,99.7,35.08,4.7923916894982534,9.0,22400.0,22.0,4.3660118173612865,677.0,60 months,RENT,Verified,0,Individual,0,0
2001.0,43.4,9.32,4.7542259820035175,8.0,24000.0,17.0,4.249296215544277,697.0,60 months,RENT,Verified,0,Individual,0,0
1984.0,17.8,22.27,5.02530586526477,17.0,30000.0,48.0,4.062694773342393,792.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2003.0,67.3,18.38,5.041392685158225,12.0,20000.0,27.0,4.131169383089324,662.0,36 months,RENT,Verified,1,Individual,1,1
1993.0,35.0,10.87,4.924279286061882,13.0,40000.0,21.0,4.585663728828571,762.0,36 months,MORTGAGE,Verified,0,Individual,0,1
2005.0,37.0,20.48,4.653212513775344,10.0,9600.0,18.0,3.8675264111997434,662.0,36 months,RENT,Source Verified,0,Individual,0,0
2001.0,46.9,25.21,4.685741738602264,11.0,13000.0,14.0,4.2230284269722524,732.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1999.0,33.1,14.71,4.892094602690481,18.0,10000.0,70.0,3.6334684555795866,677.0,36 months,MORTGAGE,Source Verified,1,Individual,1,0
1994.0,88.3,29.18,4.778151250383644,7.0,18825.0,26.0,4.48378692670438,662.0,36 months,RENT,Verified,1,Individual,1,1
2003.0,86.0,8.61,5.414973347970818,16.0,18000.0,37.0,5.122825101888557,667.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1982.0,0.0,19.98,4.9759829437125465,4.0,25000.0,32.0,0.0,717.0,36 months,RENT,Verified,0,Individual,0,1
1999.0,35.1,18.83,5.352182518111363,21.0,14000.0,42.0,5.280036302201285,722.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2000.0,98.5,9.1,5.126436637906256,4.0,35000.0,9.0,4.63182918650063,707.0,36 months,MORTGAGE,Source Verified,0,Individual,0,0
1997.0,25.2,9.63,4.680244837042608,18.0,15600.0,29.0,4.063483478027528,687.0,60 months,RENT,Verified,0,Individual,0,1
2000.0,90.4,10.39,4.954242509439325,5.0,10000.0,32.0,4.425892724087038,687.0,36 months,RENT,Verified,0,Individual,0,1
2000.0,91.2,19.75,5.049218022670182,10.0,21000.0,29.0,4.4926346907629595,707.0,60 months,MORTGAGE,Not Verified,0,Individual,0,0
2004.0,8.6,13.27,4.556302500767287,5.0,5000.0,7.0,3.252610340567373,687.0,36 months,RENT,Source Verified,0,Individual,0,1
1998.0,4.3,6.59,4.977723605288848,5.0,3700.0,70.0,1.8388490907372552,662.0,36 months,ANY,Source Verified,1,Individual,1,1
2006.0,51.0,23.92,4.548119051713086,14.0,12650.0,16.0,4.101609617233112,672.0,36 months,RENT,Not Verified,0,Individual,0,1
1996.0,37.0,23.93,5.0,19.0,17000.0,31.0,4.507140450223313,722.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2009.0,55.2,4.76,4.477121254719663,4.0,1000.0,6.0,3.6814221557210085,672.0,36 months,RENT,Verified,1,Individual,1,1
2005.0,37.7,10.34,4.740362689494244,14.0,24000.0,32.0,4.096388546687367,702.0,60 months,MORTGAGE,Not Verified,0,Individual,0,0
2001.0,12.0,17.04,4.653212513775344,9.0,5000.0,20.0,3.3287872003545345,677.0,36 months,MORTGAGE,Verified,1,Individual,1,1
2009.0,99.1,22.43,4.724275869600789,5.0,13500.0,8.0,4.180785134973439,662.0,60 months,RENT,Source Verified,0,Individual,0,1
1985.0,83.3,37.12,4.929418925714293,12.0,14000.0,17.0,4.623920893251629,702.0,36 months,RENT,Verified,0,Individual,0,1
2001.0,43.1,15.31,5.176091259055681,8.0,24000.0,24.0,4.302049390376251,707.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1999.0,68.8,6.72,4.781992197969381,5.0,15000.0,11.0,4.007833092701319,667.0,36 months,RENT,Not Verified,0,Individual,0,1
2012.0,22.3,3.58,4.698970004336019,5.0,20000.0,9.0,3.636086515103073,737.0,36 months,RENT,Not Verified,0,Individual,0,0
2002.0,2.3,22.88,4.97837227657552,19.0,8000.0,43.0,2.786041210242554,737.0,36 months,RENT,Not Verified,0,Individual,0,1
2002.0,69.8,20.17,4.811575005870593,12.0,15325.0,21.0,4.215135045480261,697.0,60 months,RENT,Not Verified,0,Individual,0,0
1991.0,70.2,22.83,4.6020599913279625,9.0,17875.0,14.0,4.2887856124025046,702.0,36 months,RENT,Not Verified,0,Individual,0,1
1999.0,49.8,17.03,4.7160033436347994,6.0,16000.0,23.0,4.142764774638724,727.0,36 months,OWN,Not Verified,0,Individual,0,1
2010.0,34.0,37.46,4.740362689494244,13.0,5000.0,18.0,3.6414741105040997,687.0,36 months,RENT,Verified,0,Individual,0,1
1989.0,45.3,11.12,4.973127853599698,12.0,7200.0,27.0,3.9525018478630236,672.0,36 months,RENT,Source Verified,1,Individual,0,1
1993.0,95.1,10.65,5.439332693830263,5.0,20000.0,13.0,4.154363100666316,727.0,36 months,RENT,Source Verified,0,Individual,0,1
2001.0,40.3,3.0,4.963787827345556,9.0,15000.0,18.0,3.8356271662098975,692.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2007.0,41.4,21.67,4.568201724066995,8.0,10000.0,16.0,3.900093901543398,672.0,36 months,RENT,Source Verified,0,Individual,0,1
1991.0,40.9,24.89,4.698970004336019,14.0,5350.0,21.0,4.08278537031645,697.0,36 months,MORTGAGE,Verified,0,Individual,0,1
2002.0,41.8,20.9,5.0,15.0,25000.0,39.0,4.5150521443644145,692.0,60 months,MORTGAGE,Not Verified,0,Individual,0,0
1988.0,27.6,23.06,4.608526033577194,14.0,5300.0,34.0,3.75495958772171,662.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2004.0,69.7,12.74,4.880813592280791,14.0,12000.0,26.0,4.210532537069397,692.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1998.0,39.3,22.14,4.6020599913279625,11.0,17600.0,29.0,3.8778318914928938,682.0,60 months,RENT,Source Verified,0,Individual,0,1
1997.0,50.3,10.33,4.880813592280791,13.0,9600.0,19.0,3.8631443462526676,677.0,36 months,RENT,Verified,0,Individual,0,1
1991.0,0.7,6.36,5.230448921378274,12.0,24000.0,33.0,2.48572142648158,837.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1996.0,41.2,10.03,4.7923916894982534,7.0,4000.0,12.0,3.8526629443445692,662.0,36 months,MORTGAGE,Not Verified,1,Individual,1,1
2001.0,36.0,7.85,5.096910013008056,11.0,20000.0,17.0,4.1839527862665795,682.0,36 months,MORTGAGE,Verified,1,Individual,1,1
2003.0,88.0,12.08,4.653212513775344,10.0,5050.0,12.0,3.91539983521227,672.0,36 months,RENT,Not Verified,0,Individual,0,1
2007.0,20.8,24.93,5.0,19.0,20000.0,30.0,3.883547879268044,737.0,36 months,MORTGAGE,Not Verified,1,Individual,0,1
1991.0,43.1,10.2,4.982271233039568,7.0,2000.0,14.0,3.9335379019717047,717.0,36 months,OWN,Not Verified,0,Individual,0,1
1997.0,59.5,29.66,4.832508912706237,22.0,20000.0,32.0,4.305673745669693,672.0,36 months,RENT,Verified,0,Individual,0,1
2003.0,36.0,20.84,4.778151250383644,13.0,18000.0,24.0,4.237065952555404,742.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2005.0,47.6,10.22,4.7160033436347994,4.0,10000.0,6.0,4.022222104507706,707.0,36 months,RENT,Not Verified,0,Individual,0,1
1996.0,87.0,24.0,4.845098040014257,13.0,8000.0,22.0,3.7965049515532963,662.0,36 months,RENT,Not Verified,1,Individual,1,1
2000.0,71.7,13.54,4.8750612633917,6.0,13000.0,19.0,4.007833092701319,662.0,60 months,RENT,Source Verified,1,Individual,1,0
2013.0,64.7,22.72,4.477121254719663,8.0,7000.0,10.0,3.7456212213069384,662.0,36 months,RENT,Verified,0,Individual,0,1
2012.0,9.5,10.77,4.929418925714293,10.0,9075.0,13.0,2.709269960975831,677.0,36 months,RENT,Verified,0,Individual,0,0
1995.0,37.4,12.92,5.096910013008056,24.0,18000.0,46.0,4.490716778256952,742.0,60 months,MORTGAGE,Verified,0,Individual,0,1
1977.0,89.0,30.87,5.021189299069938,16.0,30000.0,29.0,5.441006630014511,672.0,60 months,MORTGAGE,Verified,0,Individual,0,0
2002.0,63.6,11.8,4.778151250383644,9.0,10000.0,30.0,3.8446635282402393,687.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2006.0,33.5,24.45,4.544068044350276,14.0,5000.0,22.0,4.046221937221636,702.0,36 months,RENT,Verified,0,Individual,0,1
1993.0,57.2,7.07,5.02530586526477,12.0,7725.0,22.0,3.8254261177678233,692.0,36 months,RENT,Not Verified,0,Individual,0,1
2004.0,53.1,23.75,4.7160033436347994,10.0,14000.0,27.0,4.155123393710713,692.0,60 months,RENT,Not Verified,0,Individual,0,1
1999.0,15.5,20.14,5.1303337684950066,22.0,20000.0,36.0,4.316138156309818,802.0,36 months,MORTGAGE,Not Verified,0,Joint App,0,1
1990.0,43.7,29.05,4.670245853074124,9.0,16000.0,17.0,4.073901558314207,732.0,36 months,RENT,Source Verified,0,Individual,0,1
1988.0,97.0,9.8,5.008600171761918,7.0,14000.0,9.0,4.827207675105206,677.0,60 months,MORTGAGE,Not Verified,0,Individual,0,0
1999.0,13.3,22.07,4.954242509439325,15.0,12000.0,22.0,3.9738664498353784,807.0,36 months,RENT,Not Verified,0,Individual,0,1
2005.0,62.0,17.4,5.060697840353612,6.0,6000.0,13.0,4.186673867499745,697.0,36 months,RENT,Not Verified,1,Individual,1,0
2004.0,66.6,10.49,4.7160033436347994,22.0,6000.0,23.0,4.0640084865317245,667.0,36 months,RENT,Not Verified,0,Individual,0,1
2007.0,69.6,23.03,4.623249290397901,7.0,9600.0,9.0,3.7917608040129047,662.0,36 months,RENT,Source Verified,1,Individual,1,1
1991.0,36.1,31.81,4.886490725172482,11.0,11000.0,30.0,4.9797713827374706,722.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1995.0,43.7,11.94,4.6020599913279625,11.0,8800.0,29.0,4.104316364511727,732.0,36 months,RENT,Not Verified,0,Individual,0,0
2008.0,74.8,16.14,4.301029995663981,5.0,5500.0,6.0,3.977540705946535,667.0,36 months,OWN,Not Verified,0,Individual,0,1
1999.0,61.2,8.22,4.510545010206612,3.0,11200.0,11.0,3.5996647787884166,717.0,36 months,RENT,Verified,0,Individual,0,0
1998.0,20.4,17.76,4.778151250383644,10.0,2500.0,14.0,3.1838390370564214,672.0,36 months,RENT,Source Verified,1,Individual,1,1
1994.0,15.5,13.86,5.089905111439398,25.0,24000.0,61.0,3.8147801457458046,722.0,60 months,RENT,Source Verified,0,Individual,0,1
1978.0,22.2,17.28,5.103803720955957,13.0,14000.0,43.0,3.5669086552268032,682.0,36 months,MORTGAGE,Not Verified,1,Individual,1,1
2001.0,65.2,20.81,5.0,11.0,30000.0,21.0,4.518092601516532,707.0,36 months,MORTGAGE,Verified,0,Individual,0,1
2009.0,47.6,1.7,5.77451696572855,11.0,16000.0,16.0,4.030194785356751,687.0,36 months,RENT,Source Verified,0,Individual,0,1
2003.0,47.8,26.22,4.711807229041191,17.0,15075.0,25.0,4.218955417728722,692.0,60 months,MORTGAGE,Source Verified,1,Individual,1,1
1998.0,29.1,2.85,5.740362689494244,14.0,9600.0,35.0,3.7653704802916486,667.0,36 months,OWN,Source Verified,0,Individual,0,0
1993.0,39.9,17.33,4.416640507338281,9.0,6000.0,14.0,3.634678752178682,687.0,36 months,RENT,Verified,0,Individual,0,1
2007.0,62.7,5.21,4.316683094199447,5.0,4000.0,11.0,3.2884728005997825,672.0,36 months,RENT,Source Verified,0,Individual,0,1
2004.0,40.0,14.13,4.977723605288848,22.0,4800.0,58.0,3.952211058108669,707.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2001.0,41.8,7.34,4.963787827345556,9.0,1675.0,20.0,4.41650736985045,697.0,36 months,OWN,Source Verified,0,Individual,0,1
2003.0,46.3,7.06,5.079181246047625,11.0,15600.0,16.0,4.058577849133225,662.0,36 months,MORTGAGE,Source Verified,1,Individual,0,1
2000.0,23.4,33.01,4.57978359661681,23.0,7000.0,42.0,4.105918740286373,707.0,36 months,RENT,Not Verified,1,Individual,1,0
2001.0,75.9,16.65,4.510866590733636,4.0,16750.0,9.0,3.867113779831977,702.0,60 months,RENT,Verified,0,Individual,0,1
1999.0,12.4,13.59,4.7160033436347994,4.0,16000.0,11.0,3.526210003841664,797.0,36 months,RENT,Source Verified,0,Individual,0,1
2008.0,21.7,34.1,4.845098040014257,15.0,14475.0,27.0,4.287376181552599,757.0,36 months,MORTGAGE,Not Verified,0,Individual,0,0
1998.0,48.5,7.4,5.477121254719663,15.0,12000.0,31.0,5.234297043412572,692.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2006.0,25.0,25.65,4.707570176097937,17.0,16000.0,27.0,4.176293882538767,757.0,60 months,RENT,Verified,0,Individual,0,1
1969.0,28.6,23.24,5.209515014542631,21.0,35000.0,33.0,4.609295528873914,742.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1999.0,62.2,9.84,5.049218022670182,6.0,28000.0,15.0,4.58029758843657,747.0,60 months,RENT,Verified,0,Individual,0,1
1989.0,2.3,1.97,4.845098040014257,7.0,5000.0,23.0,2.8887409606828927,812.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2011.0,38.1,31.31,4.231074620886815,6.0,2400.0,7.0,3.5350408132511606,712.0,36 months,RENT,Not Verified,0,Individual,0,1
1989.0,42.2,8.92,4.698970004336019,7.0,17500.0,17.0,3.625209525381881,692.0,60 months,RENT,Source Verified,0,Individual,0,1
1991.0,43.6,13.34,5.0,11.0,16800.0,16.0,4.136625455760932,692.0,36 months,RENT,Source Verified,1,Individual,1,0
1997.0,53.0,13.13,4.913118424722065,15.0,4200.0,26.0,4.120080134129453,672.0,36 months,RENT,Source Verified,1,Individual,1,1
2001.0,38.0,19.07,4.740362689494244,12.0,5750.0,42.0,3.3510228525841237,682.0,36 months,RENT,Verified,0,Individual,0,0
1999.0,98.4,14.66,5.176091259055681,7.0,5000.0,19.0,3.975293915356206,662.0,36 months,RENT,Source Verified,0,Individual,0,1
1996.0,45.9,17.05,4.832508912706237,11.0,4000.0,24.0,4.068519806000912,712.0,36 months,RENT,Verified,1,Individual,1,0
2005.0,32.7,26.7,4.623249290397901,7.0,10800.0,19.0,3.8042076050820413,697.0,60 months,RENT,Verified,0,Individual,0,0
2001.0,72.5,18.22,4.732393759822968,12.0,20000.0,20.0,4.259737186751266,667.0,60 months,RENT,Verified,0,Individual,0,1
2000.0,73.9,28.77,4.7923916894982534,17.0,15000.0,25.0,4.609797103812625,687.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1990.0,58.9,8.97,4.786339640715839,10.0,12000.0,15.0,4.010893313104381,672.0,36 months,RENT,Source Verified,0,Individual,0,0
1999.0,62.6,16.13,4.8061799739838875,11.0,18000.0,23.0,3.9304395947667,662.0,60 months,RENT,Verified,0,Individual,0,0
